Alcaldia,Intensidad,Entidad,Area,Perimetro
Xochimilco,Medio,Ciudad de México,384976.151567,2920.32574604
Xochimilco,Muy Alto,Ciudad de México,1971701.3973700001,5988.66554126
Tláhuac,Alto,Ciudad de México,282088.938342,2696.14314465
Tláhuac,Bajo,Ciudad de México,28014.2066949,777.547961761
Tlalpan,Muy Bajo,Ciudad de México,355764.620926,2857.48087057
Iztacalco,Medio,Ciudad de México,191555.897365,1825.03675365
Iztapalapa,Muy Bajo,Ciudad de México,282000.563958,2981.0209019
Iztapalapa,Medio,Ciudad de México,20715.645133500002,786.584970396
Iztapalapa,Bajo,Ciudad de México,648205.582496,3600.41936076
Iztacalco,Alto,Ciudad de México,530003.010641,3001.57261167
Gustavo A. Madero,Medio,Ciudad de México,189643.216346,1850.02068422
Iztapalapa,Alto,Ciudad de México,372990.451129,2524.88762083
Iztapalapa,Muy Alto,Ciudad de México,10687.7948629,421.310261815
Iztapalapa,Medio,Ciudad de México,651495.934544,4209.65053209
Iztapalapa,Alto,Ciudad de México,200402.065143,2958.25653498
Iztacalco,Medio,Ciudad de México,213692.529515,2581.48951491
Iztapalapa,Alto,Ciudad de México,278523.39707300003,2161.81716674
Iztapalapa,Alto,Ciudad de México,239240.45643299998,2617.66601945
Iztapalapa,Medio,Ciudad de México,209673.960379,2530.71712253
Iztapalapa,Medio,Ciudad de México,246770.55406999998,2868.46268836
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,41901.331337999996,927.892782992
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,153886.850271,1853.18246917
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,237693.95119099997,2042.78361789
Iztacalco,Bajo,Ciudad de MÃ©xico,307449.565219,2285.29222978
Iztacalco,Medio,Ciudad de MÃ©xico,977236.28056,4811.84094552
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,154335.730527,1809.41754604
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,192766.418373,1783.94760636
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,111882.154096,1733.13101657
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,365484.531189,3429.77106428
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,105166.61073,1339.00481343
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,329191.218031,3408.67785372
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,233159.67606300002,1906.39361055
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,90359.7829511,1331.58485273
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,184194.803053,1812.24935115
Venustiano Carranza,Medio,Ciudad de MÃ©xico,120998.067242,1745.57024972
Venustiano Carranza,Medio,Ciudad de MÃ©xico,186132.1368,2047.04309426
Venustiano Carranza,Medio,Ciudad de MÃ©xico,164467.48617699998,1865.81661114
Iztapalapa,Bajo,Ciudad de México,183371.09859500002,1775.72581087
Iztapalapa,Medio,Ciudad de México,60734.89425519999,1004.6777385
Tlalpan,Muy Bajo,Ciudad de México,104479.436177,1836.83887457
Iztapalapa,Muy Bajo,Ciudad de México,217009.39220700003,1999.94351341
Benito Juárez,Muy Bajo,Ciudad de México,174224.683636,1719.55518727
Xochimilco,Muy Alto,Ciudad de México,168118.133051,1913.59004796
Benito Juárez,Muy Bajo,Ciudad de México,354758.280094,2452.99944916
Xochimilco,Muy Alto,Ciudad de México,267499.368896,2488.60325608
Benito Juárez,Muy Bajo,Ciudad de México,267398.06263,2276.41128681
Benito Juárez,Muy Bajo,Ciudad de México,309619.77586,2436.42999172
Xochimilco,Bajo,Ciudad de México,3171486.8043,9228.91187152
Benito Juárez,Muy Bajo,Ciudad de México,233161.957085,3035.92999922
Benito Juárez,Muy Bajo,Ciudad de México,132146.044995,1492.71999669
Xochimilco,Alto,Ciudad de México,449912.131062,3217.19846724
Xochimilco,Medio,Ciudad de México,217797.254902,1904.12486416
Tlalpan,Muy Bajo,Ciudad de México,198242.78076199998,2582.28430104
Tláhuac,Alto,Ciudad de México,297653.73962,2697.86103948
Iztapalapa,Bajo,Ciudad de México,43090.810177,1270.4861457999998
Iztapalapa,Alto,Ciudad de México,326328.856434,2910.43266327
Iztapalapa,Muy Alto,Ciudad de México,573620.731193,3075.25416073
Tláhuac,Bajo,Ciudad de México,83434.0093281,1343.90241997
Tláhuac,Alto,Ciudad de México,222854.003768,2156.70362349
Iztapalapa,Bajo,Ciudad de México,89903.8363178,1284.56770889
Iztapalapa,Muy Alto,Ciudad de México,155891.62849200002,1790.3669897999998
Iztapalapa,Muy Alto,Ciudad de México,981506.159824,5933.16449313
Iztapalapa,Alto,Ciudad de México,251966.16447199997,2090.00553912
Iztapalapa,Muy Alto,Ciudad de México,17630.386396500002,702.409432639
Iztapalapa,Alto,Ciudad de México,563217.43609,3249.09281034
Iztapalapa,Medio,Ciudad de México,173149.981902,2113.60546607
Iztapalapa,Alto,Ciudad de México,120943.408572,1610.15013737
Iztapalapa,Bajo,Ciudad de México,238184.62243000002,2019.39393514
Iztacalco,Medio,Ciudad de México,130816.754752,2386.0830121999998
Iztapalapa,Alto,Ciudad de México,333356.261299,2850.71765553
Iztapalapa,Alto,Ciudad de México,202339.93360999998,2133.35211353
Iztapalapa,Alto,Ciudad de México,194314.574071,1916.00112023
Iztacalco,Alto,Ciudad de México,198781.706678,2040.64186718
Iztapalapa,Alto,Ciudad de México,247835.317358,2932.50107006
Iztapalapa,Alto,Ciudad de México,291464.93604899995,2901.57300693
Iztapalapa,Alto,Ciudad de México,205040.391065,1908.92341931
Iztapalapa,Medio,Ciudad de México,180190.89726099998,1886.55470481
Venustiano Carranza,Alto,Ciudad de México,22732.5047513,695.6856740439999
Benito Juárez,Muy Bajo,Ciudad de México,461214.400829,4143.42440991
Cuauhtémoc,Muy Bajo,Ciudad de México,273315.917244,2194.75768804
Gustavo A. Madero,Alto,Ciudad de México,273514.39823600004,2836.49077825
Iztacalco,Medio,Ciudad de México,127498.85555899999,1999.07660431
Iztacalco,Medio,Ciudad de México,305908.664492,3422.80411985
Cuauhtémoc,Medio,Ciudad de México,275756.103168,2102.46793536
Gustavo A. Madero,Bajo,Ciudad de México,248465.23889699997,2734.21887611
Gustavo A. Madero,Medio,Ciudad de México,251556.282308,2363.08828851
Gustavo A. Madero,Alto,Ciudad de México,144228.24984,1769.43372577
Gustavo A. Madero,Muy Bajo,Ciudad de México,635512.552723,4016.37244607
Iztacalco,Muy Bajo,Ciudad de México,319321.713942,2591.14831448
Cuauhtémoc,Bajo,Ciudad de México,111389.495457,1614.95969608
Venustiano Carranza,Medio,Ciudad de México,207915.592588,2370.09876166
Venustiano Carranza,Medio,Ciudad de México,124511.805076,1422.25000199
Cuauhtémoc,Muy Bajo,Ciudad de México,43279.8915499,1018.75843748
Cuauhtémoc,Muy Bajo,Ciudad de México,220298.787793,2680.06904713
Venustiano Carranza,Alto,Ciudad de México,337229.334141,3271.99189988
Cuauhtémoc,Alto,Ciudad de México,225417.867466,2775.47213915
Cuauhtémoc,Muy Bajo,Ciudad de México,307634.104725,2387.45020598
Venustiano Carranza,Muy Bajo,Ciudad de México,74888.1577709,1328.83014329
Venustiano Carranza,Alto,Ciudad de México,205028.00041900002,2022.60323734
Coyoacán,Medio,Ciudad de México,94884.3195593,1582.3035542000002
Iztapalapa,Medio,Ciudad de México,156509.08276,1885.06002242
Venustiano Carranza,Bajo,Ciudad de México,249047.405682,2493.49192877
Azcapotzalco,Bajo,Ciudad de México,749522.471597,4038.37749448
Venustiano Carranza,Alto,Ciudad de México,194501.361282,2175.91222564
Venustiano Carranza,Medio,Ciudad de México,80866.0593618,1425.26261568
Benito Juárez,Muy Bajo,Ciudad de México,377257.85213400004,2535.06411794
Cuauhtémoc,Muy Bajo,Ciudad de México,42335.33067830001,1079.42598248
Cuauhtémoc,Muy Bajo,Ciudad de México,23088.1408131,648.1775186030001
Cuauhtémoc,Muy Bajo,Ciudad de México,223686.21403200002,2369.11701431
Venustiano Carranza,Medio,Ciudad de México,270144.33559499995,2488.98781387
Venustiano Carranza,Bajo,Ciudad de México,114957.80649,1847.6872444000003
Xochimilco,Alto,Ciudad de México,308962.731715,2735.30189958
Xochimilco,Alto,Ciudad de México,799840.864255,5928.38975816
Tlalpan,Muy Bajo,Ciudad de México,196947.16735,1940.26062427
Tlalpan,Muy Bajo,Ciudad de México,319015.833665,2715.16361044
Iztacalco,Muy Bajo,Ciudad de México,134868.56063199998,1604.06117084
Gustavo A. Madero,Alto,Ciudad de México,166619.196982,1735.07975346
Gustavo A. Madero,Alto,Ciudad de México,283019.88344,2183.69221102
Gustavo A. Madero,Medio,Ciudad de México,180679.895808,1757.08160172
Iztacalco,Medio,Ciudad de México,116385.910624,1750.24799096
Iztacalco,Medio,Ciudad de México,313820.870736,2911.91035309
Iztacalco,Medio,Ciudad de México,107860.88628199999,1341.98935768
Iztacalco,Alto,Ciudad de México,118098.30701700001,1604.96709512
Gustavo A. Madero,Alto,Ciudad de México,2980252.34975,10355.9062774
Gustavo A. Madero,Medio,Ciudad de México,158857.949869,1790.43042932
Gustavo A. Madero,Bajo,Ciudad de México,105629.09262699999,1329.92014683
Gustavo A. Madero,Muy Bajo,Ciudad de México,87652.7976651,1663.78916042
Iztapalapa,Alto,Ciudad de México,186830.210302,2154.55089413
Tláhuac,Alto,Ciudad de México,940166.6331239999,5493.08958191
Xochimilco,Alto,Ciudad de México,707026.9603149999,5303.496461399999
Xochimilco,Alto,Ciudad de MÃ©xico,781865.200838,5178.11359091
Tlalpan,Bajo,Ciudad de MÃ©xico,184945.187069,2322.30991931
Iztapalapa,Medio,Ciudad de MÃ©xico,349199.207844,2911.62168547
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,284874.130782,2495.48807657
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,240361.256805,1999.72874285
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,1629848.35845,5909.10034025
Gustavo A. Madero,Alto,Ciudad de MÃ©xico,150619.328126,1962.7756072999998
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,102667.288825,1338.17244157
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,87652.7976651,1663.78916042
Iztapalapa,Alto,Ciudad de MÃ©xico,221246.026804,2008.2038464000002
Azcapotzalco,Bajo,Ciudad de MÃ©xico,667592.903142,5026.60828906
Iztapalapa,Alto,Ciudad de MÃ©xico,127296.50770999999,1443.99964906
Iztapalapa,Alto,Ciudad de MÃ©xico,783822.611818,3908.8165465
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,231536.12591399997,2368.44684863
Iztapalapa,Medio,Ciudad de MÃ©xico,184945.758447,2222.09707876
Iztapalapa,Medio,Ciudad de MÃ©xico,261727.83924699997,2413.39013276
Iztapalapa,Medio,Ciudad de MÃ©xico,324646.481823,2577.90917206
Iztapalapa,Alto,Ciudad de MÃ©xico,548867.5329560001,3872.73975669
Azcapotzalco,Bajo,Ciudad de MÃ©xico,398223.085831,3039.04536798
Venustiano Carranza,Medio,Ciudad de MÃ©xico,152597.966024,1695.07847475
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,65365.027438,1290.95706217
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,132699.323249,1815.47188456
Azcapotzalco,Bajo,Ciudad de MÃ©xico,207715.233226,1902.21523913
Venustiano Carranza,Medio,Ciudad de MÃ©xico,173061.45553399998,1993.47175437
Venustiano Carranza,Medio,Ciudad de MÃ©xico,240020.838196,2324.4980936
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,174558.74359300002,1716.25473691
Iztacalco,Medio,Ciudad de MÃ©xico,657078.8264510001,3926.04792195
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,116353.15126199998,1376.52662208
Iztacalco,Medio,Ciudad de MÃ©xico,305908.664492,3422.80411985
Gustavo A. Madero,Bajo,Ciudad de MÃ©xico,379291.793544,3260.7553971
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,302067.62265100004,2307.51370782
Iztacalco,Medio,Ciudad de MÃ©xico,379365.847282,4103.25496907
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,125737.382994,1796.65979249
Gustavo A. Madero,Medio,Ciudad de MÃ©xico,304297.703255,2517.4372104000004
Gustavo A. Madero,Muy Bajo,Ciudad de MÃ©xico,635512.552723,4016.37244607
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,139044.388637,2327.9534304000003
Venustiano Carranza,Alto,Ciudad de MÃ©xico,330274.606953,2525.11623889
Venustiano Carranza,Alto,Ciudad de MÃ©xico,337229.334141,3271.99189988
Venustiano Carranza,Medio,Ciudad de MÃ©xico,127209.496737,1988.45675554
Venustiano Carranza,Medio,Ciudad de MÃ©xico,82333.44422460001,1679.27588703
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,97589.7064227,1617.89322187
Venustiano Carranza,Muy Bajo,Ciudad de MÃ©xico,74888.1577709,1328.83014329
Iztapalapa,Medio,Ciudad de MÃ©xico,124169.966604,1651.97778881
Azcapotzalco,Bajo,Ciudad de MÃ©xico,749522.471597,4038.37749448
Venustiano Carranza,Bajo,Ciudad de MÃ©xico,110258.64391900001,1527.17677943
Venustiano Carranza,Medio,Ciudad de MÃ©xico,80866.0593618,1425.26261568
Xochimilco,Muy Alto,Ciudad de MÃ©xico,284427.61082,2494.07565884
Xochimilco,Bajo,Ciudad de MÃ©xico,240445.129446,2367.40933853
Xochimilco,Medio,Ciudad de MÃ©xico,1165032.26458,5783.35146003
Xochimilco,Muy Alto,Ciudad de MÃ©xico,784226.6089100001,4335.88259117
Xochimilco,Medio,Ciudad de MÃ©xico,857135.636429,5061.16920559
Xochimilco,Muy Alto,Ciudad de MÃ©xico,675147.334454,5147.88409215
Xochimilco,Alto,Ciudad de MÃ©xico,388138.674091,4336.41617023
Xochimilco,Muy Bajo,Ciudad de MÃ©xico,65964.7754666,1094.31141523
Iztapalapa,Muy Alto,Ciudad de MÃ©xico,573620.731193,3075.25416073
Iztapalapa,Alto,Ciudad de MÃ©xico,189709.203531,1770.38973255
Iztacalco,Medio,Ciudad de MÃ©xico,209065.887361,2055.37403819
Iztapalapa,Medio,Ciudad de MÃ©xico,78145.6122464,1160.71094261
Iztapalapa,Alto,Ciudad de MÃ©xico,300891.09014499997,2292.92507743
Iztapalapa,Alto,Ciudad de MÃ©xico,80754.8638734,1465.05516947
Iztapalapa,Medio,Ciudad de MÃ©xico,97265.11204400001,1344.21992475
Iztapalapa,Bajo,Ciudad de MÃ©xico,129865.659593,1639.41020787
Iztapalapa,Alto,Ciudad de MÃ©xico,68788.73489010001,1328.59306752
Iztacalco,Muy Bajo,Ciudad de MÃ©xico,142222.339098,2110.29535343
Iztapalapa,Medio,Ciudad de MÃ©xico,121032.784566,1593.71732093
Iztacalco,Medio,Ciudad de MÃ©xico,86459.0169903,1392.3244309
Iztapalapa,Alto,Ciudad de MÃ©xico,361328.903951,3287.15510886
Iztapalapa,Medio,Ciudad de MÃ©xico,166977.375008,1969.97655146
Iztapalapa,Medio,Ciudad de MÃ©xico,263600.343771,2128.49323174
Iztapalapa,Medio,Ciudad de MÃ©xico,132262.97172899998,1809.75287916
Iztapalapa,Medio,Ciudad de MÃ©xico,260087.68584000002,2695.26526546
Iztapalapa,Alto,Ciudad de MÃ©xico,212468.707178,1888.85314374
Iztapalapa,Alto,Ciudad de MÃ©xico,374380.378124,2889.00105061
